Volatility 3 Framework 2.27.0

Offset	Name
0x3fd92280	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd92490	\Windows\System32\ELSCore.dll
0x3fd93070	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Start Menu
0x3fd93f20	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Desktop.ini
0x3fd94be0	\$Directory
0x3fd95690	\Windows\System32\C_866.NLS
0x3fd957e0	\Windows\System32\C_874.NLS
0x3fd96680	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db
0x3fd96890	\Windows\System32\en-US\MMDevAPI.dll.mui
0x3fd97930	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\desktop.ini
0x3fd98580	\$Directory
0x3fd98dc0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Accessibility\Desktop.ini
0x3fd99c10	\$Directory
0x3fd99f20	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Libraries\desktop.ini
0x3fd9bcc0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd9cdd0	\Windows\System32\C_949.NLS
0x3fd9cf20	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fd9d3a0	\Windows\System32\C_932.NLS
0x3fd9f5e0	\Windows\System32
0x3fd9fac0	\Windows\System32\C_936.NLS
0x3fda0070	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\desktop.ini
0x3fda0480	\ProgramData\Microsoft\Windows\Start Menu
0x3fda05d0	\ProgramData\Microsoft\Windows\Start Menu
0x3fda0ac0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Start Menu
0x3fda1070	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned
0x3fda1c80	\$Directory
0x3fda1dd0	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x3fda1f20	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned
0x3fda2070	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Libraries
0x3fda2390	\Windows\System32
0x3fda2920	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Libraries\Pictures.library-ms
0x3fda2ea0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Libraries
0x3fda6070	\$Directory
0x3fda6470	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Themes\TranscodedWallpaper.jpg
0x3fda7470	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fda7c30	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x3fdadb70	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fdae880	\$Directory
0x3fdaebc0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Libraries\Music.library-ms
0x3fdaff20	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x3fdb8d10	\Windows\System32\en-US\batmeter.dll.mui
0x3fdb8f20	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db
0x3fdfbe80	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x3fe79ba0	\Windows\System32\bcryptprimitives.dll
0x3fe7a780	\Windows\System32\config\SAM
0x3fe7a990	\Windows\System32\efslsaext.dll
0x3fe7b420	\scerpc
0x3fe7ba80	\Windows\System32\credssp.dll
0x3fe7bdd0	\Windows\System32\oleacc.dll
0x3fe7bf20	\Windows\System32\en-US\WinSATAPI.dll.mui
0x3feb1ac0	\Windows\SoftwareDistribution\ReportingEvents.log
0x3feb22d0	\Windows\System32\Defrag.exe
0x3feb3a20	\Windows\System32\win32spl.dll
0x3feb4a20	\Windows\System32\DriverStore\infpub.dat
0x3feb56a0	\Users\SmartNet\ntuser.dat.LOG1
0x3feb5980	\Windows\System32\inetpp.dll
0x3feb6070	\Windows\System32\DriverStore\infstrng.dat
0x3feb61f0	\ProgramData\Microsoft\Windows Defender\Scans\History\Results\Resource\{B4585A02-14C6-4085-B7C7-9023EB899123}
0x3feb69f0	\Windows\inf\faxcn002.inf
0x3feb6d50	\Windows\System32\DriverStore\infstor.dat
0x3feb7a30	\Windows\System32\DriverStore\en-US\faxcn002.inf_loc
0x3feb7f20	\$Directory
0x3febaf20	띠Ǽ￿svc
0x3febc470	\Windows\System32\PerfStringBackup.INI
0x3febe070	\$Directory
0x3febe7e0	\Windows\System32
0x3fee5540	\Windows\System32\PrintIsolationProxy.dll
0x3fee6900	\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows DVD Maker.lnk
0x3fee6c60	\Users\SmartNet\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\WinRAR\Console RAR manual.lnk
0x3fee7450	\Windows\System32\wbem\cimwin32.dll
0x3fee8070	\Windows\System32\FXSMON.dll
0x3fee85f0	\Windows\System32\tcpmon.dll
0x3fee9370	\Windows\System32\wsnmp32.dll
0x3fee97f0	\Windows\SERVIC~2\LOCALS~1\AppData\Roaming\PEERNE~1\633E84~1.HOM\397786~1\grouping\edb.log
0x3fee9940	\Windows\System32\snmpapi.dll
0x3feeaf20	\Windows\System32\en-US\KernelBase.dll.mui
0x3feeb2c0	\Windows\System32\usbmon.dll
0x3feeb620	\Windows\System32\tcpbidi.xml
0x3feec970	\Windows\System32\WSDMon.dll
0x3feedc60	\Windows\System32\fdPnp.dll
0x3feeff20	\Windows\System32\spool\prtprocs\x64\winprint.dll
0x3fef04e0	\Windows\System32\C_28591.NLS
0x3fef0c60	\Windows\System32\sppsvc.exe
0x3fef1070	\lsass
0x3fef14b0	\Windows\System32\en-US\racengn.dll.mui
0x3fef1600	\Windows\System32\perfh009.dat
0x3fef1b20	\$Directory
0x3fef22e0	\Windows\System32\pku2u.dll
0x3fef3f20	\Windows\System32\webservices.dll
0x3ff04d10	\Windows\System32\en-US\audiodg.exe.mui
0x3ff0b350	\Windows\Fonts\vgasys.fon
0x3ff19660	\$Directory
0x3ff20350	\Windows\System32\drivers\monitor.sys
0x3ff206b0	\Windows\System32\sxssrv.dll
0x3ff2ebe0	\Windows\Fonts\cga80woa.fon
0x3ff36660	\Windows\Fonts\vgafix.fon
0x3ff3a6c0	\System Volume Information\{8400a397-1709-11ea-82a6-080027c6589a}{3808876b-c176-4e48-b7ae-04046e6cc752}
0x3ff3a940	\Windows\SysWOW64\ws2_32.dll
0x3ff3daf0	\Windows\Fonts\dosapp.fon
0x3ff3ddf0	\ProgramData\Microsoft\Windows Defender\Definition Updates\{D2B0B133-42ED-44D3-809A-46EBB62BA863}\mpengine.dll
0x3ff3f050	\Windows\System32\drivers\msahci.sys
0x3ff61490	\Windows\System32\tsddd.dll
0x3ff62b00	\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsBackup%4ActionCenter.evtx
0x3ff65070	\Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Microsoft\Windows\UsrClass.dat{8400a281-1709-11ea-82a6-080027c6589a}.TM
0x3ff68f20	\Windows\Fonts\cga40woa.fon
0x3ff6f790	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.17514_none_a4d6a923711520a9\comctl32.dll
0x3ffe5cd0	\$Directory
